model,fold,mae,rmse,mape,r2,price_mae,price_rmse,price_mape,price_r2
lstm_gru,22,0.0552126432803628,0.0570199371725852,101.85790588300368,-15.6330832633645,150.1806800171524,155.28881635659906,5.361977400922012,-15.007928390807422
lstm_gru,23,0.0126345884678294,0.0150872390269702,114.07086730748404,-0.3468859812638736,34.87656689157514,41.5825545297231,1.2727282434031495,-0.3401718015076382
lstm_gru,24,0.0401353333449995,0.0450846799397612,110.0398322052019,-3.4356918034379644,111.80773872404134,125.78266021580568,3.914537329558153,-3.4054791658240706
lstm_gru,25,0.0305274739266123,0.0341422009099758,121.8323288212172,-4.410557211122498,88.99010522919691,99.70462272379706,2.995279190703606,-4.326607797299754
lstm_gru,26,0.0360739384592098,0.0414972377997261,83.98436302444047,-1.5511898357076643,104.49886123720832,119.82802344151509,3.69425839072738,-1.5500234362031875
lstm_gru,27,0.0095715685351622,0.0110003635547545,102.30875364836696,-0.5650677832194895,27.176098193591905,31.186713045454237,0.9621442551964714,-0.5616035312168985
lstm_gru,28,0.0346639169865647,0.0413689894251455,159.61696792032416,-3.0909894477269555,101.17075184992764,120.95504323972088,3.3826978094679063,-3.0335160579417533
lstm_gru,29,0.0118123088568252,0.0147308350588556,145.20779816216418,-0.7063926465780208,35.13307716752522,43.70498702664241,1.1917044059131532,-0.7049852651526918
lstm_gru,30,0.0702733023989774,0.0777453225361735,107.94765662815414,-5.340623937048962,215.3130760930891,239.13126112342928,6.73443506208559,-5.072470846924407
lstm_gru,31,0.0230544986472816,0.0290732437049748,120.08302363014678,-1.596996632071051,76.76062094958536,97.0358051520137,2.263924834934324,-1.579134361005782
lstm_gru,32,0.0197250594393488,0.0257641362129209,99.85140741320475,-0.8425850324099518,66.62415008658579,86.60786338620325,2.0051217470207856,-0.8488855500550307
lstm_gru,33,0.024366504873584,0.0326445547147134,117.36202138484173,-1.4138771917354416,80.79336292560126,109.00359979082904,2.384402538017611,-1.3673429056656952
lstm_gru,34,0.0224681150783041,0.0275155840597227,172.4679870474325,-1.4501977559045032,80.18777818478824,98.4175710911196,2.209443056952815,-1.4401334990832717
lstm_gru,35,0.0190844313228286,0.0225220517650255,219.69211741084607,-1.1886791019396967,68.8417792733566,81.41894602418736,1.887064798964273,-1.187617837566044
lstm_gru,36,0.013826005808427,0.0161751084985664,158.72757560003848,-0.2853903499267636,50.3281420387161,58.97534915946166,1.3784344479603396,-0.2873902937463153
lstm_gru,37,0.0041577906121626,0.0041577906121626,99.87161912791728,,15.310438123201948,15.310438123201948,0.4149158967775918,
mlp,0,0.0152307182475244,0.0172061631281058,109.0380310033418,-0.7546050402854247,32.7318036513203,37.012674415818246,1.5139534550932303,-0.7604394955824156
mlp,1,0.0553969199163458,0.060163357248253,121.86603921399188,-8.154178104486885,114.18304507968358,123.63332594169964,5.725267599504997,-8.675530983511381
mlp,2,0.0214387780927814,0.027633968668971,109.22648031656564,-1.0833936970100542,41.27062145364762,53.05080786702417,2.1791487006324193,-1.0890826469266934
mlp,3,0.0813071705021708,0.0872941171766044,96.40056097478347,-5.298492726437056,163.61890584573126,176.46526300836416,7.762207685219426,-5.0221887083316
mlp,4,0.0344361659944982,0.0384668568823604,123.78231158031726,-2.6387835172560123,75.60524620871145,84.67351644697094,3.3732673597359137,-2.6118451671417655
mlp,5,0.0176750115496898,0.0217399409726016,341.5795960780707,-2.389471912815568,40.793772161910645,50.26351107997901,1.744129796698726,-2.3601577567113723
mlp,6,0.0304951324597939,0.0353674015248038,164.16203276114285,-2.2036331287094817,68.89874971421345,79.75990633482667,3.111860247446053,-2.2062522414447914
mlp,7,0.017582984503133,0.0209776569719659,121.3765484585572,0.1454559029767458,41.986079973712776,50.32363363138496,1.7439136299287068,0.1366962667207707
mlp,8,0.0151976563278679,0.0175947086450972,349.52712483803026,-0.6706174651949204,36.25345414243384,41.93086407909111,1.5297855437089452,-0.6698945815844848
mlp,9,0.0133768134953311,0.0158718109588926,97.73930596488144,-0.905526193760982,32.90481536654431,39.09273533765905,1.3272814883314463,-0.9128343731597176
mlp,10,0.0342077331121833,0.0364125940688905,163.1933029864476,-6.654927695101196,85.52527403253787,91.13844288471444,3.3553935403786164,-6.527412133831235
mlp,11,0.0190824623286756,0.0228806114307859,158.8853831213762,-0.2528446567184568,47.255157120705505,56.84887184876211,1.8954176219356844,-0.2561869241165302
mlp,12,0.0229488439931558,0.0293719762087381,99.02053419092964,-1.1364468164369996,57.61313389384297,73.43370168472762,2.338626170588732,-1.153581540061178
mlp,13,0.0248564161555271,0.03516813066439,87.23172467914885,-0.6278799611522756,58.30674730178434,82.04999705029987,2.5474377469596168,-0.6308128209245463
mlp,14,0.0264797924724587,0.0316457260257907,119.0974514633438,-1.0077636424072427,62.421543498862135,74.39127739586918,2.694204982633701,-1.0026554497226376
mlp,15,0.0153544693521762,0.0191203647813372,109.88058976776657,-1.5318731593526116,35.48387554244764,44.29469409720586,1.517353869929653,-1.5152944006851574
mlp,16,0.0201898030028198,0.0254408987426729,93.40625744545832,-0.5754571754056828,45.14267280644201,56.45066795036223,2.0494019289007395,-0.5806623036428826
mlp,17,0.0502161627834526,0.0554626684878718,109.87843246538938,-5.698227544025269,110.4461957602108,122.36365594866892,4.8712571656178065,-5.453318182241106
mlp,18,0.0166332221853097,0.0224314557280168,176.5456623762377,0.0417850954893485,37.77031309392892,51.28977447953965,1.6433572412741404,0.0334246011123864
mlp,19,0.0626111799516734,0.0753222570237419,125.43706738223352,-2.960003401782307,153.0107661602847,185.1618678284519,5.987054517044751,-2.8080208853740904
mlp,20,0.0440150659204375,0.0583024586697082,254.0066666300627,-2.465091970171813,114.87939354620336,152.95279962453915,4.240456522512818,-2.358640869242064
mlp,21,0.0427252309741119,0.0555776680010471,142.67811066118475,-0.5339679623901397,112.60769739052756,145.03155377872656,4.424800264712803,-0.5284828563021859
mlp,22,0.0428965530879901,0.0447309716714215,78.81107671833736,-9.236133873756197,117.41505133709946,122.5847212081052,4.191230966697966,-8.975334343909898
mlp,23,0.0103095472965764,0.0124658589766799,205.91836912132945,0.0804915812176322,28.462356989711203,34.44843171217467,1.0320376543916807,0.080234628648674
mlp,24,0.0167531991323941,0.018835535683783,60.36980715827755,0.2257890069569275,47.265244013296,53.24808944747966,1.6602203102332975,0.2104863184507868
mlp,25,0.031214877466339,0.0348482837632927,135.9626773035384,-4.6366589109940115,90.95024519300487,101.71888132729411,3.0616417891876875,-4.544000772221801
mlp,26,0.0522707924777183,0.0600599569301106,117.857384850561,-4.3440981983606175,153.05486780193294,175.53637875322266,5.41184511229674,-4.472196072232075
mlp,27,0.0151689827147284,0.0164495549703272,205.1171982467689,-2.499672302960268,43.263421866514456,46.850024322404,1.5304987018333238,-2.524124276741984
mlp,28,0.0381084989080976,0.0453619571564239,205.43693869159355,-3.9188332890102617,110.94797684541147,132.2639971765399,3.710208899855063,-3.823020580167411
mlp,29,0.0215418893529252,0.0249108244780449,482.7317999826402,-3.879782226038242,64.54555172135096,74.5413880557443,2.1854972324198205,-3.959679239416044
mlp,30,0.0530947875907029,0.059408552608416,78.44722516462146,-2.702383484031743,164.39683346949636,184.86049653695247,5.137313896945472,-2.6289497994078665
mlp,31,0.0154460776251755,0.0186535833093893,86.61607808563764,-0.0690769134112299,51.69904200454298,62.707629893637815,1.529216543432626,-0.0770868230377102
mlp,32,0.0346411332100403,0.0424574150351784,264.60265622881235,-4.003840572995076,118.45333076516044,144.7710999677573,3.5562468586595166,-4.166056209093372
mlp,33,0.015443240378715,0.0207799216166346,127.77430875623875,0.0219039991518776,51.61978967519008,70.15086055405001,1.5280745109189071,0.0195047497716821
mlp,34,0.0176208886274122,0.0204097997773946,134.94614995335195,-0.3480970386196769,63.10493856365527,73.32583472565345,1.7471371040750103,-0.3545103663020399
mlp,35,0.0276713062979244,0.0322709939507958,591.3042405320755,-3.493563367312789,99.24175527925732,115.9194406159264,2.7175941789036604,-3.434381534921376
mlp,36,0.0134217292721697,0.0156509438126564,151.181732954531,-0.2034323860113975,48.86210585319377,57.07960007480167,1.3379977737287263,-0.2059548045110963
mlp,37,0.0036053203198195,0.0036053203198195,86.60108490356791,,13.279714871101078,13.279714871101078,0.3598828956007237,
naive_persistence,0,0.0164796521231572,0.0186286641784469,100.0,-1.056717900210808,35.38746337890625,40.076783705941224,1.632542562005775,-1.0639819308389566
naive_persistence,1,0.0458539918934046,0.049979955480502,100.0,-5.317524895624671,93.96107177734376,102.02186955308142,4.71294082454173,-5.588556250961501
naive_persistence,2,0.0177719188821176,0.0222426445506347,100.0,-0.3497634615833871,34.114501953125,42.54282135146752,1.798069488248905,-0.3434583101132142
naive_persistence,3,0.0852825087731523,0.092102992887572,100.0,-6.011552066532532,171.2374694824219,185.723306617262,8.118925169703447,-5.670658675269216
naive_persistence,4,0.0281510543261864,0.0313113930129879,100.0,-1.4109466163136246,62.04742431640625,69.24685301561074,2.7697194622511456,-1.4156500261169676
naive_persistence,5,0.0117332442408547,0.0149182328379151,100.0,-0.596063186488248,27.2079833984375,34.66917053873302,1.1632317181658027,-0.598604111492022
naive_persistence,6,0.0224006531438614,0.0258628512629075,100.0,-0.713125874128048,50.3490478515625,58.03496012826896,2.26732567631312,-0.6974922348451704
naive_persistence,7,0.0213420188424746,0.026518911508556,100.0,-0.3656264120258568,50.86953125,63.46899589507845,2.105053404157505,-0.3732287600968269
naive_persistence,8,0.0195059961648086,0.0230560015473561,100.0,-1.8686716620773431,46.66297607421875,55.05926585855919,1.9772567198530064,-1.879269150252992
naive_persistence,9,0.0152658634063735,0.0176364338722138,100.0,-1.3527918511915389,37.51298828125,43.40640421998576,1.5126931714710754,-1.35826643431642
naive_persistence,10,0.0252783700666751,0.0278522472913883,100.0,-3.478765649603445,63.5639892578125,70.12320286114776,2.4896246355472154,-3.456213340958561
naive_persistence,11,0.0184343872516024,0.0209627980377828,100.0,-0.0516239637582642,45.6724853515625,51.90078507482632,1.8497283196649712,-0.0470283030922626
naive_persistence,12,0.0234261624345013,0.03046623525262,100.0,-1.2985996340612038,58.83255615234375,76.21090141958364,2.389696337231709,-1.3195550016862017
naive_persistence,13,0.0259975361024634,0.0362311547314061,100.0,-0.727778875999229,61.05093994140625,84.611868002154,2.665948792848854,-0.7342413776590617
naive_persistence,14,0.0252103543355347,0.0304793977244509,100.0,-0.8624954479338023,59.3784423828125,71.58142811182576,2.56448406015518,-0.8542270901942135
naive_persistence,15,0.0143052878292712,0.0180501226531571,100.0,-1.2563678985699465,33.086962890625,41.85733844007754,1.414498567730332,-1.2460976309378804
naive_persistence,16,0.0225115214459284,0.0284842856506846,100.0,-0.9749330079474816,50.4195068359375,63.3539903283971,2.2910442269753353,-0.990897374911913
naive_persistence,17,0.0455863031451845,0.0503721456920326,100.0,-4.52508897591406,100.54659423828124,111.48900534526096,4.434363101895947,-4.357254421218284
naive_persistence,18,0.019682667506472,0.0271368974720293,100.0,-0.4023886617056285,44.5894775390625,61.8364319448168,1.9350873122029373,-0.4049569039256784
naive_persistence,19,0.0530394111685236,0.06516030526262,100.0,-1.9635695863532912,130.52049560546874,161.36586547604594,5.098037472909832,-1.892141642562464
naive_persistence,20,0.0245097300415413,0.0330618613095588,100.0,-0.1142833112351502,65.08299560546875,88.39541978943673,2.413920397851481,-0.1217813934808207
naive_persistence,21,0.0466165075646757,0.0620458476875244,100.0,-0.9117939977808368,123.2759765625,162.77213216966328,4.858384929919383,-0.9252878815679396
naive_persistence,22,0.0542071387355345,0.0559811053607651,100.0,-15.03253628892136,147.524462890625,152.5446957945667,5.26712075862203,-14.44717248155372
naive_persistence,23,0.0165853733235978,0.0194888952339048,100.0,-1.2474277180903868,45.88287353515625,53.81420352908229,1.6764622753951373,-1.244563922876726
naive_persistence,24,0.0364518847362693,0.0408844653650326,100.0,-2.6477076785207023,101.7799560546875,114.34810278797542,3.563950772506246,-2.6409065105924805
naive_persistence,25,0.027882159500464,0.0314193161793605,100.0,-3.581971923981799,81.41595458984375,91.90878133849913,2.7394966757980734,-3.5262042362735153
naive_persistence,26,0.0442506389060191,0.0506506162140627,100.0,-2.800789902125091,128.86451416015626,147.12104295036366,4.555783999572889,-2.8439432772637496
naive_persistence,27,0.0096553433326656,0.0112138621354606,100.0,-0.6264079915533354,27.41549072265625,31.79215270960256,0.9711225893292956,-0.6228240884242706
naive_persistence,28,0.0278366818314496,0.0335983114265276,100.0,-1.6984441757929951,81.64146728515625,98.75298449715832,2.7286180445403856,-1.6886624850953589
naive_persistence,29,0.0130450028982551,0.0162677449498303,100.0,-1.0810329038438335,38.835009765625,48.32527756755574,1.3175473650324838,-1.0845261763237135
naive_persistence,30,0.065780589861987,0.0726660674473256,100.0,-4.539196501459254,202.09696044921876,224.18756988552616,6.321644961216241,-4.3372284068776725
naive_persistence,31,0.0193709548938911,0.0239121198757963,100.0,-0.7567928990913255,64.68046875,80.12252609555696,1.9101253949226624,-0.758406200194069
naive_persistence,32,0.0196080383960501,0.0256642058737662,100.0,-0.8283192284628849,66.2224365234375,86.26203996318417,1.993067215621696,-0.8341499042766043
naive_persistence,33,0.0216839100027462,0.029666691851369,100.0,-0.993571949769244,72.07545166015625,99.36231680696424,2.125333304709775,-0.9670840040984532
naive_persistence,34,0.0190509060466132,0.0227935351540154,100.0,-0.6813845035210055,68.16903076171874,81.82258778213793,1.8817628374758528,-0.6866102033709873
naive_persistence,35,0.0142641909324664,0.0171161232477059,100.0,-0.2640870919301081,51.60150146484375,62.05176604018087,1.4168965114325685,-0.270658354968962
naive_persistence,36,0.0143621681889932,0.0172107306436356,100.0,-0.45525548751619,52.2599853515625,62.81312469261931,1.4241500666126987,-0.4603938167081653
naive_persistence,37,0.004163135281543,0.004163135281543,100.0,,15.330078125,15.330078125,0.4154481447049978,
rnn,0,0.0153178202497991,0.0172139543152716,104.16580338428206,-0.75619441860926,32.91527996021161,37.03558734483851,1.521588919550681,-0.7626197925334643
rnn,1,0.0440401755346818,0.0480715378505767,95.457168526976,-4.844283349641705,90.14692070462864,98.01072744001031,4.521908691348575,-5.080662902505232
rnn,2,0.0181031953875912,0.0225993866741961,104.44999689959612,-0.393407456263483,34.757906785169425,43.23640580385553,1.831780464243949,-0.3876207537684109
rnn,3,0.0786705422109942,0.0845835544585037,92.97776482721656,-4.913417481660342,158.55245909772347,171.2559796849077,7.52073785753427,-4.67188470031865
rnn,4,0.0253878937108804,0.0282943333086407,90.12658192101838,-0.9687099939694696,56.044505107963985,62.68912386374617,2.502246904638896,-0.9797863827670464
rnn,5,0.0104211882239422,0.0123381329733903,238.04590072221012,-0.0917274025630883,24.192039160698165,28.660103486783647,1.0406104139271253,-0.0924700295731877
rnn,6,0.02525848460881,0.0292679585735565,112.37167356470302,-1.1939227590531971,56.865671137337266,65.77248904232214,2.56388882100341,-1.1803035906637225
rnn,7,0.0228268805563511,0.028832392097441,99.10104634122322,-0.6142911664554966,54.35118995995883,68.91306300570385,2.2457799010539796,-0.6189101365688217
rnn,8,0.0211615725872346,0.0248426912467031,164.43505692646397,-2.3305053968426774,50.68197088662562,59.40085531658512,2.1473222120426385,-2.3512500096525972
rnn,9,0.018785141285508,0.0211717911592211,135.39040349747137,-2.3906047142673903,46.05846398058004,51.98989476243761,1.85723811676157,-2.3831645809008526
rnn,10,0.0299187540149317,0.0322946222626112,129.7803775353573,-5.021411005222682,75.01257948217592,81.06823716686307,2.940379433347977,-4.955852653513177
rnn,11,0.0205267935549413,0.023751929486871,152.77931497331406,-0.3500808095141114,50.826876829958906,58.950473393524966,2.0443570219292595,-0.3507816776391796
rnn,12,0.0181112895066811,0.0233657770217791,96.38548256435384,-0.3520296212172609,45.28619733714804,58.12884216976502,1.8380224745516784,-0.3494407581218497
rnn,13,0.024917790358286,0.0339401653748326,125.3328674284384,-0.5161833275105048,58.445051902670755,79.10760244815448,2.547317363430415,-0.5159449206427706
rnn,14,0.0217766826199548,0.0260827597602725,102.12140890016084,-0.3639220181334228,51.18287856921434,61.10372876588592,2.2074919041540566,-0.3511315365616263
rnn,15,0.017208425389661,0.0204486993790505,158.92766790811623,-1.8958827791695567,39.70672458208594,47.30124656754495,1.7001319420903112,-1.868339693321463
rnn,16,0.0175935365382747,0.0225111003332699,87.01997642112404,-0.2334886310083035,39.26798782549886,49.847978660410305,1.7811326735117523,-0.232525833269156
rnn,17,0.0519606111357468,0.0571879295385642,114.1604175208768,-6.121428552669614,114.15964693180496,126.01913526973138,5.036280942388257,-5.844648976874062
rnn,18,0.0255481979523789,0.0343038676677138,229.4724106156651,-1.2409603931649085,57.581757161087104,77.69295900462605,2.4995645159481485,-1.2178771312598975
rnn,19,0.0518043375357412,0.0633924544254823,99.07736445867393,-1.8049430171001877,127.59768938254676,157.1733925971683,4.985369793714138,-1.7438114906642754
rnn,20,0.0255764362643821,0.0345612213286898,100.0639446888504,-0.2176407924384693,67.86891234599905,92.31047961900538,2.517342220981594,-0.2233499876405418
rnn,21,0.053127224470969,0.0693167943575017,136.3466056955251,-1.3861216927373388,141.30133044457858,183.03579551020377,5.560303812916842,-1.4344879803664647
rnn,22,0.0562277840595845,0.0580564634461472,103.72867597443678,-16.24330247584037,152.85956273628153,158.02218778947625,5.457705321850638,-15.576426563635984
rnn,23,0.0105068889598799,0.0126864916624221,165.89419633876562,0.0476548648843809,29.00022853412861,35.013695775126386,1.0544141468477135,0.0498021307406467
rnn,24,0.0467047538629846,0.0527792922762029,127.6595945080458,-5.07897708462591,129.55706514250733,146.55778045469646,4.534712708414268,-4.980938808118639
rnn,25,0.0393426624614793,0.0434487459321556,223.71381388740176,-7.7622059765229,114.03059387600852,126.09243555787904,3.841578286142851,-7.519187925412231
rnn,26,0.0329596968774227,0.0380119947316846,83.84134226457333,-1.1406502588038945,95.29335635207931,109.52043977458854,3.3682993936131624,-1.1301870418595876
rnn,27,0.0092929263208706,0.0104576474957738,117.68609493156366,-0.414448279707061,26.378806332322277,29.654638743678493,0.9323168928347508,-0.4119419750713553
rnn,28,0.0429250069565367,0.0505639685724596,267.5492361225811,-5.1116832903124045,124.57101529588124,146.94242030136743,4.167537977146011,-4.952922188966881
rnn,29,0.0092867867867002,0.0113320000602248,374.2629977381909,-0.0098046674847143,27.58803977661705,33.57221847118628,0.932226316190406,-0.006048041647946
rnn,30,0.0725648058649772,0.0802575725350109,113.55669682452434,-5.757024545961203,222.0262964354065,246.4830587021557,6.944660661720213,-5.451591772237836
rnn,31,0.0159152854324569,0.0194910971650232,84.06489090839294,-0.16723145313039,53.264949354445754,65.5089952859681,1.5740723279473587,-0.1754707244746809
rnn,32,0.0159451498412756,0.0194045735758,136.24551485321385,-0.045212446216911,53.72259604536562,65.0493401746394,1.6076417556046207,-0.0429924632386078
rnn,33,0.0261347921551234,0.0347281122623331,132.62403265813666,-1.7318448238290012,86.51634031146303,115.72976218741027,2.5544056888241573,-1.6685147619654228
rnn,34,0.0208145473696801,0.0254512897410972,134.4263382123969,-1.0963474101316395,74.38434560574436,91.19591013398728,2.0497839398941444,-1.0951688366655978
rnn,35,0.0134271461254528,0.0162290659001969,93.92087795859874,-0.1364575915039936,48.591360103775784,58.856934453121575,1.3345095668264209,-0.1431830596404291
rnn,36,0.0141004397467248,0.016372841621919,130.21283518363148,-0.3170090272385895,51.31704444631939,59.73606491733723,1.402406903627048,-0.3208162684165081
rnn,37,0.0039846788461302,0.0039846788461302,95.7134125281959,,14.674249326421888,14.674249326421888,0.3976750547447414,
